Entity,Code,Year,Renewables (% growth)
Egypt,EGY,1982,2.7260899543762207
Egypt,EGY,1983,-6.444811820983887
Egypt,EGY,1984,-1.8910467624664307
Egypt,EGY,1985,-5.003934860229492
Egypt,EGY,1986,-1.923912763595581
Egypt,EGY,1987,-0.027871131896972656
Egypt,EGY,1988,-1.5664100646972656
Egypt,EGY,1989,7.452714443206787
Egypt,EGY,1990,4.911983013153076
Egypt,EGY,1991,-0.37174224853515625
Egypt,EGY,1992,-1.169830560684204
Egypt,EGY,1993,2.9846906661987305
Egypt,EGY,1994,6.296753883361816
Egypt,EGY,1995,4.32513952255249
Egypt,EGY,1996,2.6090025901794434
Egypt,EGY,1997,2.4991273880004883
Egypt,EGY,1998,2.833235263824463
Egypt,EGY,1999,11.1363525390625
Egypt,EGY,2000,5.992937088012695
Egypt,EGY,2001,2.3473381996154785
Egypt,EGY,2002,-2.640920877456665
Egypt,EGY,2003,-6.911593437194824
Egypt,EGY,2004,0.8358478546142578
Egypt,EGY,2005,-1.3604700565338135
Egypt,EGY,2006,1.7897963523864746
Egypt,EGY,2007,11.131536483764648
Egypt,EGY,2008,7.702219486236572
Egypt,EGY,2009,-7.58342170715332
Egypt,EGY,2010,-2.856159210205078
Egypt,EGY,2011,2.366757392883301
Egypt,EGY,2012,0.9403705596923828
Egypt,EGY,2013,-0.19763708114624023
Egypt,EGY,2014,-0.565040111541748
Egypt,EGY,2015,5.865049362182617
Egypt,EGY,2016,1.3300776481628418
Egypt,EGY,2017,-2.070295810699463
Egypt,EGY,2018,5.502068996429443
Egypt,EGY,2019,25.654315948486328
Egypt,EGY,2020,19.66189193725586
Egypt,EGY,2021,2.05843448638916
Estonia,EST,1996,-16.666667938232422
Estonia,EST,1997,60.00001525878906
Estonia,EST,1998,50
Estonia,EST,1999,33.333335876464844
Estonia,EST,2000,12.499988555908203
Estonia,EST,2001,0
Estonia,EST,2002,91.11112213134766
Estonia,EST,2003,31.10464859008789
Estonia,EST,2004,34.36806106567383
Estonia,EST,2005,79.70298767089844
Estonia,EST,2006,17.814504623413086
Estonia,EST,2007,16.13405990600586
Estonia,EST,2008,33.55705642700195
Estonia,EST,2009,171.90957641601562
Estonia,EST,2010,93.32840728759766
Estonia,EST,2011,12.914633750915527
Estonia,EST,2012,25.067733764648438
Estonia,EST,2013,-17.18675994873047
Estonia,EST,2014,12.29361343383789
Estonia,EST,2015,11.151540756225586
Estonia,EST,2016,-0.21761059761047363
Estonia,EST,2017,18.233192443847656
Estonia,EST,2018,7.844054698944092
Estonia,EST,2019,6.984663009643555
Estonia,EST,2020,33.64982604980469
Estonia,EST,2021,13.077413558959961
Europe,,1966,8.761191368103027
Europe,,1967,-0.7333934307098389
Europe,,1968,6.49493932723999
Europe,,1969,1.3660907745361328
Europe,,1970,5.897378921508789
Europe,,1971,1.211535930633545
Europe,,1972,2.1564364433288574
Europe,,1973,1.2325525283813477
Europe,,1974,7.911014556884766
Europe,,1975,0.017654895782470703
Europe,,1976,-4.361987113952637
Europe,,1977,17.727352142333984
Europe,,1978,3.605949878692627
Europe,,1979,4.059112071990967
Europe,,1980,-0.389862060546875
Europe,,1981,1.118171215057373
Europe,,1982,-2.8300106525421143
Europe,,1983,3.5555601119995117
Europe,,1984,3.9391160011291504
Europe,,1985,-3.302311897277832
Europe,,1986,-1.6556739807128906
Europe,,1987,5.334281921386719
Europe,,1988,3.9274215698242188
Europe,,1989,-8.941925048828125
Europe,,1990,2.5081872940063477
Europe,,1991,1.9741296768188477
Europe,,1992,2.7787208557128906
Europe,,1993,2.5869011878967285
Europe,,1994,1.896071434020996
Europe,,1995,0.8595585823059082
Europe,,1996,-5.773806571960449
Europe,,1997,4.428219795227051
Europe,,1998,4.517602920532227
Europe,,1999,2.4935483932495117
Europe,,2000,4.980123043060303
Europe,,2001,2.3969054222106934
Europe,,2002,-6.428784370422363
Europe,,2003,-3.3346712589263916
Europe,,2004,10.082901000976562
Europe,,2005,3.262054920196533
Europe,,2006,1.149439811706543
Europe,,2007,5.547177791595459
Europe,,2008,5.314195156097412
Europe,,2009,3.5065174102783203
Europe,,2010,7.76369571685791
Europe,,2011,-1.8436789512634277
Europe,,2012,11.3297700881958
Europe,,2013,9.238982200622559
Europe,,2014,2.400541305541992
Europe,,2015,2.553403377532959
Europe,,2016,2.813875675201416
Europe,,2017,1.1500358581542969
Europe,,2018,6.916153430938721
Europe,,2019,2.102029323577881
Europe,,2020,9.015107154846191
Europe,,2021,1.846933364868164
Europe (BP),,1966,7.688796520233154
Europe (BP),,1967,0.08544921875
Europe (BP),,1968,3.733658790588379
Europe (BP),,1969,-1.416867971420288
Europe (BP),,1970,4.9933552742004395
Europe (BP),,1971,1.0188698768615723
Europe (BP),,1972,3.968822956085205
Europe (BP),,1973,1.6229748725891113
Europe (BP),,1974,8.052825927734375
Europe (BP),,1975,2.135443687438965
Europe (BP),,1976,-7.381993293762207
Europe (BP),,1977,20.718252182006836
Europe (BP),,1978,-0.05333423614501953
Europe (BP),,1979,5.165588855743408
Europe (BP),,1980,-2.7409017086029053
Europe (BP),,1981,1.19476318359375
Europe (BP),,1982,-1.0463714599609375
Europe (BP),,1983,2.9671072959899902
Europe (BP),,1984,1.1117339134216309
Europe (BP),,1985,3.875863552093506
Europe (BP),,1986,-3.0509531497955322
Europe (BP),,1987,8.67811393737793
Europe (BP),,1988,7.170677185058594
Europe (BP),,1989,-12.659150123596191
Europe (BP),,1990,2.8369665145874023
Europe (BP),,1991,2.198624610900879
Europe (BP),,1992,3.4484028816223145
Europe (BP),,1993,4.362189769744873
Europe (BP),,1994,1.6562700271606445
Europe (BP),,1995,2.040421962738037
Europe (BP),,1996,-2.4269044399261475
Europe (BP),,1997,4.8581719398498535
Europe (BP),,1998,5.504357814788818
Europe (BP),,1999,1.519310474395752
Europe (BP),,2000,5.20709753036499
Europe (BP),,2001,0.5977392196655273
Europe (BP),,2002,-4.236352443695068
Europe (BP),,2003,-2.2395968437194824
Europe (BP),,2004,11.058723449707031
Europe (BP),,2005,5.378079414367676
Europe (BP),,2006,4.459524154663086
Europe (BP),,2007,7.3172688484191895
Europe (BP),,2008,10.298395156860352
Europe (BP),,2009,5.064678192138672
Europe (BP),,2010,12.786685943603516
Europe (BP),,2011,-0.4080653190612793
Europe (BP),,2012,12.582075119018555
Europe (BP),,2013,6.431567668914795
Europe (BP),,2014,2.3647308349609375
Europe (BP),,2015,5.250453948974609
Europe (BP),,2016,2.1605610847473145
Europe (BP),,2017,1.721656322479248
Europe (BP),,2018,7.9058051109313965
Europe (BP),,2019,4.330945014953613
Europe (BP),,2020,7.088124752044678
Europe (BP),,2021,0.9699821472167969
European Union (27),,1966,9.183239936828613
European Union (27),,1967,-3.380155563354492
European Union (27),,1968,2.158975601196289
European Union (27),,1969,-1.5981078147888184
European Union (27),,1970,6.131768226623535
European Union (27),,1971,-0.5699634552001953
European Union (27),,1972,4.776298999786377
European Union (27),,1973,-0.31301379203796387
European Union (27),,1974,7.918119430541992
European Union (27),,1975,0.8644461631774902
European Union (27),,1976,-12.343025207519531
European Union (27),,1977,32.05579376220703
European Union (27),,1978,-2.4129629135131836
European Union (27),,1979,4.735469818115234
European Union (27),,1980,-4.674786567687988
European Union (27),,1981,-1.3591349124908447
European Union (27),,1982,-1.8835961818695068
European Union (27),,1983,2.0413994789123535
European Union (27),,1984,1.5017271041870117
European Union (27),,1985,2.5050997734069824
European Union (27),,1986,-5.013221740722656
European Union (27),,1987,9.34295654296875
European Union (27),,1988,5.638754367828369
European Union (27),,1989,-17.630380630493164
European Union (27),,1990,5.903780460357666
European Union (27),,1991,4.743361473083496
European Union (27),,1992,4.325985908508301
European Union (27),,1993,3.2312631607055664
European Union (27),,1994,3.4182310104370117
European Union (27),,1995,0.8011460304260254
European Union (27),,1996,0.12136697769165039
European Union (27),,1997,4.884910583496094
European Union (27),,1998,4.642486572265625
European Union (27),,1999,0.5445957183837891
European Union (27),,2000,6.709802150726318
European Union (27),,2001,6.755256652832031
European Union (27),,2002,-9.245241165161133
European Union (27),,2003,1.8738746643066406
European Union (27),,2004,11.608898162841797
European Union (27),,2005,3.423798084259033
European Union (27),,2006,8.95833969116211
European Union (27),,2007,9.376382827758789
European Union (27),,2008,11.867403984069824
European Union (27),,2009,7.344162464141846
European Union (27),,2010,14.938664436340332
European Union (27),,2011,0.1331806182861328
European Union (27),,2012,12.495697021484375
European Union (27),,2013,6.586909294128418
European Union (27),,2014,4.115581512451172
European Union (27),,2015,2.3845911026000977
European Union (27),,2016,1.4663934707641602
European Union (27),,2017,1.3963937759399414
European Union (27),,2018,7.714557647705078
European Union (27),,2019,3.17305326461792
